lineup_id,lineup_names,team,games_played,min,off_rating,def_rating,net_rating,ast_pct,oreb_pct,dreb_pct,reb_pct,tov_pct,efg_pct,ts_pct,pace,pie,possessions,season
-202691-203915-1629023-1629656-1641726-,K. Thompson - S. Dinwiddie - P. Washington - Q. Grimes - D. Lively II,DAL,7,27.0,101.7,126.3,-24.6,0.762,0.269,0.846,0.558,0.155,0.532,0.579,102.67,0.416,58,2024-25
-201566-203967-1627750-1629008-1631128-,R. Westbrook - D. Šarić - J. Murray - M. Porter Jr. - C. Braun,DEN,5,27.0,124.1,131.6,-7.5,0.76,0.438,0.692,0.552,0.13,0.573,0.581,100.09,0.416,54,2024-25
-201939-202710-203110-1627741-1641764-,S. Curry - J. Butler III - D. Green - B. Hield - B. Podziemski,GSW,10,27.0,116.7,108.5,8.2,0.75,0.371,0.8,0.527,0.061,0.516,0.564,110.59,0.563,66,2024-25
-202684-1627777-1628378-1629660-1630241-,T. Thompson - G. Niang - D. Mitchell - T. Jerome - S. Merrill,CLE,5,27.0,120.8,100.0,20.8,0.636,0.419,0.667,0.547,0.151,0.529,0.569,93.85,0.587,53,2024-25
-1629027-1630168-1630249-1630700-1642258-,T. Young - O. Okongwu - V. Krejčí - D. Daniels - Z. Risacher,ATL,7,27.0,106.8,136.1,-29.3,0.571,0.103,0.533,0.322,0.119,0.544,0.581,107.19,0.356,59,2024-25
-1629014-1630166-1630625-1631101-1642270-,A. Simons - D. Avdija - D. Banton - S. Sharpe - D. Clingan,POR,9,26.0,94.8,130.2,-35.4,0.632,0.222,0.714,0.473,0.138,0.467,0.523,102.79,0.369,58,2024-25
-1629014-1630166-1630703-1631101-1641739-,A. Simons - D. Avdija - S. Henderson - S. Sharpe - T. Camara,POR,7,26.0,116.7,105.9,10.8,0.45,0.269,0.75,0.5,0.056,0.5,0.59,97.54,0.574,54,2024-25
-1628389-1629130-1629312-1629639-1631107-,B. Adebayo - D. Robinson - H. Highsmith - T. Herro - N. Jović,MIA,8,26.0,107.1,98.1,9.1,0.773,0.13,0.783,0.457,0.125,0.589,0.624,100.53,0.553,56,2024-25
-201572-203081-203507-1627752-1631157-,B. Lopez - D. Lillard - G. Antetokounmpo - T. Prince - R. Rollins,MIL,5,26.0,143.4,103.7,39.7,0.692,0.381,0.875,0.644,0.113,0.656,0.695,100.64,0.642,53,2024-25
-1629646-1630572-1631103-1631104-1631321-,C. Bassey - S. Mamukelashvili - M. Branham - B. Wesley - S. Cissoko,SAS,7,26.0,87.7,98.2,-10.5,0.81,0.2,0.781,0.5,0.158,0.511,0.486,103.57,0.448,57,2024-25
-1628449-1630558-1630567-1642367-1642419-,C. Boucher - D. Mitchell - S. Barnes - J. Mogbo - J. Battle,TOR,7,26.0,94.9,108.9,-14.0,0.818,0.306,0.724,0.492,0.119,0.473,0.485,106.63,0.45,59,2024-25
-203991-1629027-1629631-1629726-1630700-,C. Capela - T. Young - D. Hunter - G. Mathews - D. Daniels,ATL,7,26.0,108.5,93.3,15.1,0.875,0.214,0.656,0.45,0.102,0.56,0.57,110.68,0.643,59,2024-25
-1627747-1628378-1628386-1629636-1629731-,C. LeVert - D. Mitchell - J. Allen - D. Garland - D. Wade,CLE,8,26.0,119.0,113.8,5.2,0.615,0.29,0.63,0.448,0.069,0.561,0.583,109.12,0.493,58,2024-25
-1629028-1630703-1631101-1631200-1641739-,D. Ayton - S. Henderson - S. Sharpe - K. Murray - T. Camara,POR,7,26.0,120.0,113.8,6.2,0.733,0.321,0.833,0.558,0.117,0.561,0.586,107.21,0.578,60,2024-25
-201599-1627750-1631124-1631128-1631212-,D. Jordan - J. Murray - J. Strawther - C. Braun - P. Watson,DEN,9,26.0,111.5,121.8,-10.3,0.478,0.174,0.636,0.4,0.096,0.565,0.591,98.4,0.404,52,2024-25
-1628378-1629631-1630171-1630241-1630596-,D. Mitchell - D. Hunter - I. Okoro - S. Merrill - E. Mobley,CLE,5,26.0,119.3,90.9,28.4,0.542,0.519,0.69,0.607,0.175,0.598,0.619,103.78,0.654,57,2024-25
-1630549-1630553-1630570-1630592-1631213-,D. Sharpe - K. Johnson - T. Watford - J. Wilson - T. Martin,BKN,5,26.0,134.6,111.1,23.5,0.68,0.481,0.679,0.582,0.096,0.58,0.609,99.5,0.563,52,2024-25
-1628392-1629026-1630598-1631114-1641717-,I. Hartenstein - K. Williams - A. Wiggins - J. Williams - C. Wallace,OKC,6,26.0,96.3,117.5,-21.2,0.444,0.28,0.613,0.464,0.167,0.442,0.515,101.55,0.369,54,2024-25
-1628392-1628983-1629652-1630598-1641717-,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - A. Wiggins - C. Wallace,OKC,11,26.0,124.6,135.6,-11.0,0.5,0.346,0.8,0.543,0.088,0.577,0.61,105.28,0.435,57,2024-25
-1628386-1629622-1629636-1629731-1630171-,J. Allen - M. Strus - D. Garland - D. Wade - I. Okoro,CLE,7,26.0,126.9,82.7,44.2,0.68,0.444,0.735,0.607,0.154,0.588,0.605,95.94,0.743,52,2024-25
-203924-1629028-1630166-1630703-1631101-,J. Grant - D. Ayton - D. Avdija - S. Henderson - S. Sharpe,POR,7,26.0,117.9,100.0,17.9,0.462,0.346,0.793,0.582,0.179,0.582,0.608,105.72,0.546,56,2024-25
-203924-1629057-1630703-1631101-1641739-,J. Grant - R. Williams III - S. Henderson - S. Sharpe - T. Camara,POR,8,26.0,132.2,74.6,57.6,0.679,0.419,0.793,0.6,0.119,0.563,0.602,107.91,0.813,59,2024-25
-201935-202695-203992-1627826-1627884-,J. Harden - K. Leonard - B. Bogdanović - I. Zubac - D. Jones Jr.,LAC,9,26.0,151.9,128.0,23.9,0.594,0.267,0.5,0.422,0.056,0.777,0.805,95.74,0.629,54,2024-25
-201142-203078-203486-1626145-1642346-,K. Durant - B. Beal - M. Plumlee - T. Jones - R. Dunn,PHX,6,26.0,94.5,113.8,-19.2,0.789,0.091,0.611,0.414,0.182,0.561,0.596,103.77,0.432,55,2024-25
-204001-1627759-1628369-1628401-1630202-,K. Porziņģis - J. Brown - J. Tatum - D. White - P. Pritchard,BOS,8,26.0,113.1,118.3,-5.2,0.583,0.194,0.808,0.474,0.066,0.548,0.584,109.75,0.526,61,2024-25
-2544-1627827-1629020-1629029-1630559-,L. James - D. Finney-Smith - J. Vanderbilt - L. Dončić - A. Reaves,LAL,8,26.0,96.5,117.9,-21.4,0.632,0.258,0.6,0.439,0.088,0.467,0.514,103.37,0.441,57,2024-25
-2544-1627827-1629020-1629029-1629216-,L. James - D. Finney-Smith - J. Vanderbilt - L. Dončić - G. Vincent,LAL,14,26.0,105.4,108.5,-3.1,0.762,0.303,0.621,0.452,0.107,0.52,0.532,107.28,0.429,56,2024-25
-2544-1626156-1629216-1631132-1642261-,L. James - D. Russell - G. Vincent - C. Koloko - D. Knecht,LAL,7,26.0,107.9,98.4,9.5,0.654,0.207,0.733,0.475,0.175,0.618,0.619,116.58,0.498,63,2024-25
-2544-1626156-1629060-1629637-1642261-,L. James - D. Russell - R. Hachimura - J. Hayes - D. Knecht,LAL,5,26.0,143.4,86.5,56.9,0.6,0.5,0.778,0.66,0.151,0.7,0.716,96.31,0.808,53,2024-25
-1628963-1630215-1630264-1631098-1631116-,M. Bagley III - J. Butler - A. Gill - J. Davis - P. Baldwin Jr.,WAS,7,26.0,123.2,89.7,33.6,0.545,0.448,0.786,0.614,0.125,0.51,0.568,104.63,0.648,56,2024-25
-1626167-1627783-1629614-1630169-1641767-,M. Turner - P. Siakam - A. Nembhard - T. Haliburton - B. Sheppard,IND,10,26.0,114.8,91.7,23.1,0.75,0.308,0.793,0.564,0.13,0.582,0.59,107.11,0.589,54,2024-25
-1626167-1627783-1629614-1630169-1641716-,M. Turner - P. Siakam - A. Nembhard - T. Haliburton - J. Walker,IND,7,26.0,120.7,84.2,36.5,0.6,0.214,0.742,0.492,0.069,0.56,0.609,104.61,0.726,58,2024-25
-1629651-1629661-1630533-1630553-1631213-,N. Claxton - C. Johnson - Z. Williams - K. Johnson - T. Martin,BKN,7,26.0,96.2,130.2,-34.0,0.632,0.143,0.739,0.455,0.154,0.538,0.57,97.23,0.363,52,2024-25
-203497-1629638-1629675-1630162-1642265-,R. Gobert - N. Alexander-Walker - N. Reid - A. Edwards - R. Dillingham,MIN,8,26.0,125.5,92.6,32.9,0.593,0.348,0.656,0.527,0.127,0.64,0.655,100.48,0.635,55,2024-25
-1626158-1629673-1630557-1641731-1642273-,R. Holmes - J. Poole - C. Kispert - B. Coulibaly - K. George,WAS,7,26.0,106.9,141.1,-34.2,0.524,0.5,0.833,0.643,0.224,0.578,0.617,104.49,0.336,58,2024-25
-203500-1630224-1630256-1641708-1641715-,S. Adams - J. Green - J. Tate - A. Thompson - C. Whitmore,HOU,7,26.0,110.0,111.1,-1.1,0.474,0.435,0.481,0.46,0.24,0.59,0.597,97.3,0.44,50,2024-25
-201939-203110-203952-1627741-1627780-,S. Curry - D. Green - A. Wiggins - B. Hield - G. Payton II,GSW,12,26.0,101.8,64.0,37.8,0.8,0.208,0.724,0.491,0.145,0.56,0.598,98.68,0.863,55,2024-25
-204456-1627783-1630167-1630169-1641716-,T. McConnell - P. Siakam - O. Toppin - T. Haliburton - J. Walker,IND,9,26.0,121.9,104.8,17.0,0.8,0.192,0.783,0.469,0.063,0.634,0.655,114.42,0.599,64,2024-25
-201143-1627759-1628436-1630202-1630573-,A. Horford - J. Brown - L. Kornet - P. Pritchard - S. Hauser,BOS,8,25.0,118.9,111.3,7.5,0.615,0.394,0.95,0.604,0.075,0.534,0.531,101.76,0.533,53,2024-25
-1629014-1630166-1631101-1641739-1641871-,A. Simons - D. Avdija - S. Sharpe - T. Camara - D. Reath,POR,7,25.0,109.4,113.5,-4.0,0.368,0.393,0.654,0.519,0.132,0.479,0.55,101.14,0.487,53,2024-25
-203952-1629312-1629639-1630558-1642276-,A. Wiggins - H. Highsmith - T. Herro - D. Mitchell - K. Ware,MIA,5,25.0,135.3,84.6,50.7,0.704,0.273,0.667,0.49,0.078,0.656,0.669,97.26,0.77,51,2024-25
-203468-1627749-1629750-1641722-1642274-,C. McCollum - D. Murray - J. Green - J. Hawkins - Y. Missi,NOP,5,25.0,87.7,116.1,-28.4,0.611,0.276,0.621,0.448,0.193,0.436,0.478,107.98,0.339,57,2024-25
-201942-1626168-1628368-1628370-1631099-,D. DeRozan - T. Lyles - D. Fox - M. Monk - K. Murray,SAC,7,25.0,122.8,106.7,16.1,0.5,0.407,0.667,0.55,0.105,0.489,0.603,110.68,0.566,57,2024-25
-1628378-1628386-1629636-1630241-1630596-,D. Mitchell - J. Allen - D. Garland - S. Merrill - E. Mobley,CLE,5,25.0,100.0,101.8,-1.8,0.682,0.297,0.733,0.493,0.089,0.457,0.472,107.69,0.474,56,2024-25
-1628378-1629660-1629731-1630171-1630596-,D. Mitchell - T. Jerome - D. Wade - I. Okoro - E. Mobley,CLE,11,25.0,141.1,105.3,35.8,0.517,0.211,0.944,0.568,0.089,0.708,0.748,106.84,0.642,56,2024-25
-1627832-1628415-1630224-1631095-1641708-,F. VanVleet - D. Brooks - J. Green - J. Smith Jr. - A. Thompson,HOU,12,25.0,70.4,106.8,-36.4,0.154,0.226,0.5,0.361,0.185,0.41,0.442,106.86,0.108,54,2024-25
-1627777-1628386-1629636-1629660-1630241-,G. Niang - J. Allen - D. Garland - T. Jerome - S. Merrill,CLE,11,25.0,100.0,118.5,-18.5,0.571,0.2,0.667,0.421,0.07,0.5,0.531,105.64,0.441,57,2024-25
-1627824-1629656-1630215-1641741-1642348-,G. Yabusele - Q. Grimes - J. Butler - R. Council IV - J. Edwards,PHI,5,25.0,110.7,116.7,-6.0,0.5,0.25,0.75,0.5,0.161,0.606,0.619,106.21,0.479,56,2024-25
-1628392-1629026-1630198-1630598-1631114-,I. Hartenstein - K. Williams - I. Joe - A. Wiggins - J. Williams,OKC,6,25.0,123.1,111.8,11.3,0.56,0.273,0.545,0.409,0.173,0.638,0.65,98.42,0.55,52,2024-25
-203924-1629014-1630166-1631101-1642270-,J. Grant - A. Simons - D. Avdija - S. Sharpe - D. Clingan,POR,7,25.0,94.2,122.9,-28.7,0.529,0.393,0.655,0.526,0.192,0.466,0.497,97.17,0.367,52,2024-25
-1627751-1628449-1629628-1641711-1642347-,J. Poeltl - C. Boucher - R. Barrett - G. Dick - J. Shead,TOR,11,25.0,134.5,96.2,38.3,0.9,0.4,0.72,0.578,0.127,0.71,0.709,105.12,0.657,55,2024-25
-201142-203078-1626145-1626164-1626220-,K. Durant - B. Beal - T. Jones - D. Booker - R. O'Neale,PHX,11,25.0,120.0,109.3,10.7,0.739,0.222,0.64,0.465,0.127,0.638,0.676,104.51,0.608,55,2024-25
-202681-1629023-1629029-1629655-1629656-,K. Irving - P. Washington - L. Dončić - D. Gafford - Q. Grimes,DAL,8,25.0,124.1,103.6,20.5,0.4,0.444,0.655,0.554,0.167,0.569,0.595,105.18,0.553,54,2024-25
-1630231-1641718-1641729-1642268-1642271-,K. Martin - K. George - B. Sensabaugh - I. Collier - K. Filipowski,UTA,5,25.0,126.9,130.9,-4.0,0.727,0.28,0.583,0.429,0.096,0.576,0.612,101.28,0.437,52,2024-25
